"id","title","runtime","release_date","genres","vote_average","vote_count","budget","revenue"
35690,The Last Song,107,"2010-03-31","['Drama', 'Family', 'Romance']",7.2,3171,20000000,89137047
6278,Reign of Fire,101,"2002-07-09","['Adventure', 'Action', 'Fantasy']",6.2,1990,60000000,82150183
3089,Red River,133,"1948-08-26","['Western', 'Drama', 'Romance']",7.4,439,3000000,9012000
38843,Ramona and Beezus,103,"2010-07-23","['Comedy', 'Family']",6.5,713,15000000,27293743
1902,Open Your Eyes,117,"1997-12-19","['Drama', 'Thriller', 'Science Fiction']",7.5,883,2900000,370720
152584,Blue Is the Warmest Color,180,"2013-10-09","['Romance', 'Drama']",7.1,4180,4300000,10165694
37725,It's a Boy Girl Thing,95,"2006-07-15","['Comedy', 'Fantasy', 'Romance']",6.5,949,15500000,7385434
13121,Teeth,94,"2008-01-18","['Comedy', 'Horror']",5.3,639,2000000,2340110
13022,Rogue,99,"2007-11-08","['Action', 'Horror', 'Thriller']",6.4,564,20000000,4609644
1245,The Remains of the Day,134,"1993-11-05","['Drama', 'Romance']",7.4,1118,11500000,23237911
10664,[REC]²,84,"2009-09-15","['Thriller', 'Horror']",6.6,1769,5600000,18469680
16314,"3 Ninjas",84,"1992-08-07","['Family', 'Action', 'Adventure', 'Comedy']",5.7,387,6500000,29000301
1266,Street Kings,109,"2008-04-10","['Action', 'Crime', 'Drama', 'Thriller']",6.6,1271,20000000,66476363
702525,Bigfoot Family,97,"2020-07-23","['Animation', 'Adventure', 'Family']",7.2,165,17520000,10855626
34647,Enter the Void,161,"2009-06-17","['Fantasy', 'Drama']",7.4,1565,13000000,754249
15138,Little Monsters,102,"1989-08-25","['Adventure', 'Fantasy', 'Comedy', 'Family']",5.8,176,7000000,793775
425336,Loving Pablo,123,"2017-10-12","['Crime', 'Drama']",6.3,927,4667008,17535962
4551,Be Cool,118,"2005-03-04","['Comedy', 'Crime']",5.4,783,53000000,95226116
9529,Candyman,100,"1992-10-16","['Drama', 'Horror', 'Thriller']",6.6,1373,6000000,25792310
1429,"25th Hour",135,"2002-12-19","['Crime', 'Drama']",7.3,2099,5000000,24000000
13252,Cleaner,88,"2007-09-11","['Crime', 'Thriller', 'Mystery']",6.0,720,25000000,5796630
455,Bend It Like Beckham,112,"2002-04-11","['Comedy', 'Drama', 'Romance']",6.3,1700,3500159,76578641
8452,The 6th Day,123,"2000-11-17","['Science Fiction', 'Action', 'Mystery']",6.0,1783,82000000,96085477
9950,Find Me Guilty,125,"2006-03-16","['Comedy', 'Crime', 'Drama']",6.5,421,13000000,2636637
46738,Incendies,131,"2010-09-04","['Drama', 'War', 'Mystery']",8.1,2232,6800000,6788659
10135,Road House,114,"1989-05-19","['Action', 'Thriller']",6.6,917,15000000,30050028
389015,"I, Tonya",120,"2017-12-08",['Drama'],7.5,5266,11000000,53939297
17903,A Frozen Flower,133,"2008-12-30",['Drama'],6.9,113,10000000,18980744
376166,From the Land of the Moon,120,"2016-10-19","['Drama', 'Romance']",6.6,281,10300000,47748
844,"2046",128,"2005-04-04","['Drama', 'Science Fiction', 'Romance']",7.2,740,12000000,20205757
7227,Airport '77,114,"1977-03-11","['Action', 'Adventure', 'Drama', 'Thriller']",5.6,248,6000000,30000000
9759,Cellular,94,"2004-09-06","['Action', 'Thriller']",6.4,1689,25000000,57678321
178,Blown Away,121,"1994-07-01",['Action'],6.1,453,28000000,30156002
10213,From Dusk Till Dawn 3: The Hangman's Daughter,94,"2000-01-18","['Western', 'Horror', 'Thriller']",4.9,286,5000000,9617
11072,Blazing Saddles,93,"1974-02-07","['Western', 'Comedy']",7.3,1608,2600000,119500000
14534,Rudy,114,"1993-09-17","['Drama', 'History']",7.4,565,12000000,22750363
9544,FearDotCom,101,"2002-08-09","['Horror', 'Thriller', 'Crime']",3.7,316,40000000,18902015
452832,Serenity,102,"2019-01-24","['Thriller', 'Mystery', 'Drama']",5.4,1393,25000000,14454622
72207,The Five-Year Engagement,124,"2012-04-27","['Comedy', 'Romance']",5.8,1214,30000000,54169363
11697,The Man Who Shot Liberty Valance,123,"1962-04-15",['Western'],7.8,955,3200000,8000000
5994,The Family Man,125,"2000-12-12","['Comedy', 'Drama', 'Romance', 'Fantasy']",6.8,1695,60000000,124700000
64689,Killing Them Softly,97,"2012-07-30","['Crime', 'Thriller']",6.0,1908,15000000,37930465
9788,Accepted,93,"2006-08-18",['Comedy'],6.4,1394,23000000,38505009
1647,The Recruit,115,"2003-01-31","['Action', 'Thriller']",6.3,1537,46000000,101191884
4723,Southland Tales,145,"2007-11-14","['Science Fiction', 'Thriller', 'Comedy']",5.1,466,17000000,374743
236,Muriel's Wedding,106,"1994-09-29","['Comedy', 'Drama', 'Romance']",6.9,380,3000000,15119639
846867,Mad God,84,"2022-06-16","['Animation', 'Fantasy', 'Horror', 'Science Fiction']",7.0,214,250000,322619
1727,Bird on a Wire,110,"1990-05-18","['Action', 'Adventure', 'Comedy', 'Romance']",6.2,805,20000000,138700000
109443,Anchorman 2: The Legend Continues,119,"2013-12-18",['Comedy'],6.1,2289,50000000,173649015
2654,In the Mouth of Madness,95,"1995-02-03","['Drama', 'Horror', 'Mystery', 'Thriller']",7.2,1410,8000000,8946600
270938,Falcon Rising,103,"2014-09-05","['Adventure', 'Action']",6.2,300,4500000,11774
801,"Good Morning, Vietnam",121,"1987-12-23","['Comedy', 'Drama', 'War']",7.3,2360,13000000,123922370
292011,Richard Jewell,131,"2019-12-13","['Drama', 'History', 'Crime']",7.4,2205,45000000,33904605
192145,Third Person,137,"2013-09-09","['Drama', 'Romance']",5.9,542,28000000,1749201
107811,"21 & Over",93,"2013-03-01",['Comedy'],5.8,1410,13000000,48065672
11546,Police Academy: Mission to Moscow,83,"1994-06-09","['Comedy', 'Crime']",4.5,749,10000000,126247
2142,Cop Land,104,"1997-08-15","['Crime', 'Drama', 'Mystery']",6.8,1348,15000000,44862187
261392,American Ultra,96,"2015-08-19","['Comedy', 'Action']",6.1,2561,28000000,27139524
13466,October Sky,108,"1999-02-19","['Drama', 'Family']",7.6,1072,25000000,34698685
261023,Black Mass,123,"2015-09-04","['Drama', 'Crime', 'History']",6.5,3062,53000000,98837872
39486,Secretariat,123,"2010-08-20",['Drama'],7.4,509,35000000,60321861
505058,Unfriended: Dark Web,93,"2018-07-19","['Horror', 'Thriller', 'Mystery']",6.3,1359,1000000,16024987
9280,Femme Fatale,114,"2002-04-30","['Thriller', 'Crime', 'Romance']",6.2,508,35000000,16830252
7452,"The Cook, the Thief, His Wife & Her Lover",124,"1989-10-13","['Crime', 'Drama']",7.4,517,2300000,7724701
5902,A Bridge Too Far,175,"1977-06-15","['Drama', 'History', 'War']",7.2,682,22000000,50750000
2118,L.A. Confidential,138,"1997-09-19","['Crime', 'Mystery', 'Thriller']",7.8,4330,35000000,126216940
262391,Serial (Bad) Weddings,94,"2014-04-16",['Comedy'],6.7,3208,13000000,176404493
2671,Ring,96,"1998-01-30","['Horror', 'Thriller']",7.0,1196,1200000,19400000
2335,Taxi 4,91,"2007-02-10","['Action', 'Comedy']",5.6,1100,17500000,65125001
11015,The Relic,110,"1997-01-10","['Horror', 'Mystery', 'Thriller']",6.0,448,60000000,33956608
10008,An American Haunting,83,"2005-05-05","['Horror', 'Thriller', 'Mystery']",5.6,433,14000000,29612137
1883,Malcolm X,202,"1992-11-18","['Drama', 'History']",7.5,1437,34000000,48169908
13335,Harold & Kumar Escape from Guantanamo Bay,101,"2008-04-25","['Comedy', 'Adventure']",6.3,1288,12000000,43493123
491584,Burning,148,"2018-05-17","['Mystery', 'Drama', 'Thriller']",7.4,1345,7280000,6591038
19084,Johnson Family Vacation,97,"2004-04-07","['Comedy', 'Family']",5.5,162,12000000,31179516
18736,The Lizzie McGuire Movie,94,"2003-05-02","['Family', 'Comedy']",6.3,1165,17000000,55534455
16290,Jackass 3D,99,"2010-10-15","['Comedy', 'Documentary', 'Action']",6.6,1227,20000000,117224271
303991,Demolition,101,"2015-04-08","['Comedy', 'Drama']",6.8,1918,10000000,4366460
9410,Great Expectations,111,"1998-01-30","['Comedy', 'Drama', 'Romance']",6.7,527,25000000,55494066
10400,The Hurricane,146,"1999-09-17",['Drama'],7.4,1233,50000000,73956241
9844,The Opposite of Sex,105,"1998-05-22","['Comedy', 'Drama']",6.2,174,5000000,5879254
7979,The Kite Runner,128,"2007-12-14",['Drama'],7.3,1041,20000000,73276047
225574,Non-Stop,106,"2014-02-26","['Action', 'Thriller', 'Mystery']",6.8,4882,50000000,222809600
10122,Flight of the Navigator,90,"1986-07-30","['Family', 'Science Fiction', 'Adventure']",6.9,713,9000000,18564613
9406,An American Werewolf in Paris,98,"1997-05-29","['Horror', 'Comedy']",6.0,589,22000000,26570463
10186,The Rocker,102,"2008-08-20","['Comedy', 'Music']",6.0,521,15000000,8762890
15189,Hotel for Dogs,100,"2009-01-16","['Comedy', 'Family']",6.0,793,35000000,117000198
11892,Murder by Numbers,120,"2002-04-19","['Crime', 'Drama', 'Thriller']",6.1,882,50000000,56714147
13499,"Yours, Mine & Ours",90,"2005-11-23","['Comedy', 'Family', 'Romance']",6.1,752,45000000,72028752
10098,The Kid,68,"1921-01-21","['Comedy', 'Drama']",8.2,1819,250000,2500000
72976,Lincoln,149,"2012-11-09","['History', 'Drama']",6.9,3444,65000000,275293450
5968,The Woman in Red,87,"1984-08-15","['Comedy', 'Romance']",6.2,430,9000000,25308147
14362,Out for Justice,91,"1991-04-12","['Action', 'Crime']",6.1,374,14000000,39673161
837,Videodrome,88,"1983-02-04","['Horror', 'Mystery', 'Science Fiction']",7.3,1880,5952000,2120439
34636,The NeverEnding Story II: The Next Chapter,89,"1990-10-24","['Drama', 'Family', 'Fantasy', 'Adventure']",5.7,711,32000000,16283667
395993,Stronger,119,"2017-09-22",['Drama'],7.0,1352,30000000,8484418
14435,My Bloody Valentine,101,"2009-01-16","['Mystery', 'Horror']",5.5,1009,15000000,102836002
1213,The Talented Mr. Ripley,139,"1999-12-25","['Thriller', 'Crime', 'Drama']",7.2,3131,40000000,128798265
264644,Room,118,"2015-10-16","['Drama', 'Thriller']",8.0,8539,13000000,35401758
26963,The Secret of Kells,75,"2009-02-09","['Animation', 'Family', 'Fantasy']",7.4,584,8000000,1803412
2028,Say Anything...,100,"1989-04-14","['Romance', 'Comedy', 'Drama']",7.1,865,16000000,20036737
407887,Operation Chromite,111,"2016-07-27","['History', 'Drama', 'War', 'Action']",5.9,175,12700000,49196532
901,City Lights,87,"1931-02-01","['Comedy', 'Romance', 'Drama']",8.3,1887,1500000,4250000
11543,Kingpin,114,"1996-07-04",['Comedy'],6.5,735,27000000,25023434
437586,mid90s,86,"2018-10-19","['Drama', 'Comedy']",7.5,1369,258158,6897446
224141,Into the Woods,125,"2014-12-24","['Fantasy', 'Comedy']",5.7,4015,50000000,212902372
9469,He Got Game,136,"1998-05-01",['Drama'],6.8,619,25000000,21567853
521,Dial M for Murder,105,"1954-05-29","['Crime', 'Thriller']",8.0,2258,1400000,3000000
314405,Tale of Tales,134,"2015-05-14","['Romance', 'Fantasy', 'Horror']",6.4,1517,12000000,5500277
11893,Runaway Train,111,"1985-11-15","['Action', 'Thriller', 'Drama', 'Adventure']",7.0,469,9000000,7936012
271706,Big Fish & Begonia,101,"2016-07-08","['Animation', 'Adventure', 'Fantasy']",7.4,403,4531653,84552250
9569,Hard to Kill,96,"1990-02-09",['Action'],6.0,525,10000000,47410000
11916,Two Mules for Sister Sara,114,"1970-03-02","['Adventure', 'Western', 'Romance', 'Comedy']",7.0,479,2500000,5050000
8491,Weekend at Bernie's,97,"1989-07-05","['Comedy', 'Crime']",6.4,886,6500000,30218387
587412,K.G.F: Chapter 2,168,"2022-04-14","['Action', 'Crime', 'Drama']",7.7,103,13000000,90410749
44263,City Under Siege,110,"2010-08-11","['Science Fiction', 'Action', 'Thriller']",4.9,49,17000000,13851432
473,Pi,84,"1998-07-10","['Mystery', 'Drama', 'Thriller']",7.1,1954,60000,3221152
246403,Tusk,102,"2014-09-19","['Comedy', 'Horror']",5.5,1193,3000000,1882074
370567,Sherlock Gnomes,86,"2018-03-15","['Animation', 'Family', 'Fantasy', 'Comedy', 'Adventure', 'Mystery']",5.7,638,59000000,90497778
14817,Good Burger,95,"1997-07-25","['Family', 'Comedy']",6.0,414,8500000,23700000
7453,The Hitchhiker's Guide to the Galaxy,109,"2005-04-28","['Adventure', 'Comedy', 'Science Fiction']",6.7,3509,50000000,104478416
501907,A Beautiful Day in the Neighborhood,109,"2019-09-07","['Drama', 'History']",7.0,1391,25000000,67925733
429189,Wonder Wheel,101,"2017-12-01","['Drama', 'Romance']",6.4,1232,25000000,15366466
291270,Anomalisa,90,"2015-12-30","['Animation', 'Drama', 'Romance', 'Comedy']",7.1,1545,8000000,5659286
8766,Hellraiser: Bloodline,86,"1996-03-08","['Horror', 'Science Fiction']",5.2,440,4000000,16675000
35854,Flash Point,88,"2007-07-26",['Action'],6.9,282,8000000,6177725
11257,A Room with a View,117,"1985-12-13","['Drama', 'Romance']",7.0,646,3000000,20966644
13001,Stargate: The Ark of Truth,101,"2008-03-11","['Action', 'Adventure', 'Science Fiction', 'TV Movie']",7.2,417,7000000,8900000
9620,Paycheck,119,"2003-12-25","['Action', 'Adventure', 'Mystery', 'Science Fiction', 'Thriller']",6.2,1596,60000000,95427515
38358,The Last Exorcism,87,"2010-08-27","['Horror', 'Thriller', 'Mystery']",5.6,908,1800000,69432527
10546,The Crow: City of Angels,94,"1996-08-29","['Action', 'Fantasy', 'Thriller']",5.5,444,13000000,17917287
15019,I Could Never Be Your Woman,97,"2007-05-11","['Comedy', 'Drama', 'Romance']",5.9,367,24000000,9576495
9825,Lake Placid,82,"1999-07-15","['Horror', 'Comedy', 'Action', 'Science Fiction', 'Thriller']",5.9,988,27000000,56870414
203739,Vampire Academy,104,"2014-02-07","['Comedy', 'Action', 'Fantasy']",6.3,1634,30000000,15391979
9616,The Order,102,"2003-09-05","['Drama', 'Fantasy', 'Horror', 'Mystery', 'Romance', 'Thriller']",5.7,309,35000000,11560806
140818,Ragnarok,93,"2013-10-04","['Action', 'Adventure']",5.7,191,6500000,3721345
9913,The Skeleton Key,104,"2005-07-29","['Drama', 'Horror', 'Mystery', 'Thriller']",6.6,1853,43000000,93983911
492611,The Turning,94,"2020-01-23","['Horror', 'Thriller']",5.8,885,14000000,19428166
15037,Can't Hardly Wait,100,"1998-06-12","['Comedy', 'Romance']",6.3,459,10000000,25605015
14784,The Fall,117,"2006-09-09","['Adventure', 'Fantasy', 'Drama']",7.6,1115,30000000,3669465
10188,The Sisterhood of the Traveling Pants 2,117,"2008-08-06","['Adventure', 'Comedy', 'Drama']",6.2,719,27000000,44352417
329833,Zoolander 2,100,"2016-02-06","['Comedy', 'Adventure', 'Action']",4.9,2035,50000000,56722693
17047,Agent Cody Banks 2: Destination London,100,"2004-03-12","['Comedy', 'Action', 'Adventure', 'Family', 'Romance']",5.5,563,26000000,28818995
15582,Teen Wolf Too,95,"1987-11-20","['Comedy', 'Fantasy', 'Family']",4.1,163,3000000,7900000
9293,John Tucker Must Die,87,"2006-07-27","['Comedy', 'Romance']",6.2,1261,18000000,68844775
6520,First Knight,134,"1995-07-07","['Action', 'Adventure', 'Drama', 'Romance']",6.0,1052,55000000,127600435
98357,Broken City,109,"2013-01-18","['Thriller', 'Crime', 'Drama']",5.9,1329,56000000,34737199
11568,Blues Brothers 2000,123,"1998-02-05","['Music', 'Action', 'Comedy', 'Crime']",5.3,584,28000000,14051384
9663,Starman,115,"1984-12-13","['Science Fiction', 'Romance']",6.9,726,22000000,28744356
15268,Street Fighter: The Legend of Chun-Li,97,"2009-02-27","['Action', 'Adventure', 'Science Fiction', 'Thriller']",4.4,392,50000000,12764201
48988,Hall Pass,105,"2011-02-25","['Comedy', 'Romance']",5.6,1777,36000000,83200000
7735,The Wave,107,"2008-03-11","['Drama', 'Thriller']",7.5,3002,7500000,19000000
2959,License to Wed,91,"2007-07-04",['Comedy'],5.7,791,35000000,69307224
263109,Shaun the Sheep Movie,85,"2015-02-05","['Family', 'Animation', 'Comedy', 'Adventure']",7.0,1220,25000000,106209378
10426,Friday After Next,85,"2002-11-22",['Comedy'],6.3,346,20000000,33526835
12610,Osmosis Jones,95,"2001-08-10","['Adventure', 'Animation', 'Action', 'Comedy', 'Family']",6.5,922,75000000,13596911
14181,Boiler Room,118,"2000-02-18","['Crime', 'Drama', 'Thriller']",6.8,561,7000000,28780255
13122,The People Under the Stairs,102,"1991-11-01","['Horror', 'Mystery']",6.6,555,6000000,31347154
9824,Mystery Men,121,"1999-08-06","['Adventure', 'Fantasy', 'Action', 'Comedy', 'Science Fiction']",5.8,720,68000000,29762011
335788,Renegades,105,"2017-08-21","['Thriller', 'Action']",5.7,286,66190000,2602149
1396,Mirror,107,"1975-03-07","['Drama', 'History']",8.0,799,825370,119266
393519,Raw,99,"2016-11-11","['Drama', 'Horror']",7.1,2858,3500000,4100000
11355,Never Been Kissed,107,"1999-04-09","['Romance', 'Comedy', 'Drama']",6.2,1339,25000000,84565230
36362,King of Kings,168,"1961-10-11","['Drama', 'History']",7.1,169,5037000,14483352
75674,Act of Valor,110,"2012-02-24","['Action', 'Thriller', 'War']",6.5,1011,12000000,82499399
47120,Antares,105,"2004-12-03",['Drama'],6.2,52,500000,64910
241239,A Most Violent Year,124,"2014-12-31","['Crime', 'Drama', 'Thriller']",6.6,1282,20000000,12007070
50725,Take Me Home Tonight,97,"2011-03-04","['Comedy', 'Drama', 'Romance']",6.0,596,19000000,6928068
44603,Hereafter,129,"2010-10-22","['Drama', 'Fantasy']",6.1,1478,50000000,106956330
199373,The Frozen Ground,105,"2013-07-11","['Thriller', 'Crime']",6.3,1310,27220000,5496951
4836,Layer Cake,105,"2004-09-30","['Drama', 'Thriller', 'Crime']",6.9,1797,6500000,11850214
19904,The Stepfather,101,"2009-10-16","['Horror', 'Thriller']",5.8,776,20000000,31198531
773,Little Miss Sunshine,102,"2006-07-26","['Comedy', 'Drama']",7.7,6342,8000000,100523181
10776,Little Shop of Horrors,94,"1986-12-19","['Horror', 'Comedy']",6.9,1254,25000000,38748395
3432,Mr. Brooks,120,"2007-06-01","['Crime', 'Thriller']",6.9,1519,20000000,48443734
11416,The Mission,126,"1986-09-29","['Adventure', 'Drama', 'Action', 'History']",7.4,1222,24500000,17218023
16535,Titanic,98,"1953-04-11","['Drama', 'Romance']",6.6,103,1805000,4905000
18444,Swiss Family Robinson,126,"1960-12-21","['Adventure', 'Family']",6.9,273,5000000,40356000
213681,Masterminds,94,"2016-09-29","['Action', 'Comedy', 'Crime']",5.7,1590,25000000,29200000
320,Insomnia,118,"2002-05-24","['Crime', 'Mystery', 'Thriller']",6.9,4132,46000000,113714830
11260,Meet Dave,90,"2008-07-08","['Comedy', 'Science Fiction', 'Adventure', 'Family']",5.3,1269,60000000,50650079
9075,Black Book,145,"2006-09-14","['Drama', 'Thriller', 'War']",7.5,1002,21000000,26768563
18573,House of Wax,88,"1953-04-16","['Horror', 'Mystery']",6.9,274,658000,23800000
10675,Frantic,120,"1988-02-16","['Thriller', 'Crime', 'Mystery']",6.7,873,20000000,17637950
571384,Come Play,96,"2020-10-28","['Horror', 'Mystery', 'Thriller']",6.4,532,9000000,8119285
36243,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack",105,"2001-12-15","['Action', 'Science Fiction', 'Fantasy']",7.4,189,9400000,20000000
306,Beverly Hills Cop III,105,"1994-05-24","['Action', 'Comedy', 'Crime']",5.9,1536,50000000,119208989
205,Hotel Rwanda,121,"2004-03-04","['Drama', 'History', 'War']",7.7,2539,17500000,38000000
1791,The Piano Teacher,131,"2001-09-05","['Drama', 'Romance']",7.3,934,3000000,9801375
11377,House on Haunted Hill,93,"1999-10-29","['Horror', 'Mystery', 'Thriller']",5.6,756,37000000,40846082
1985,The Constant Gardener,129,"2005-08-31","['Drama', 'Mystery', 'Thriller']",7.0,1295,25000000,82468097
1090,The Thirteenth Floor,101,"1999-04-16","['Thriller', 'Science Fiction', 'Mystery']",7.0,1109,16000000,18564088
586,Wag the Dog,97,"1997-12-25","['Comedy', 'Drama']",7.0,804,15000000,64256513
9591,That Thing You Do!,108,"1996-10-04","['Comedy', 'Drama', 'Romance', 'Music']",6.9,726,26000000,34585416
287903,Krampus,98,"2015-11-26","['Horror', 'Comedy', 'Fantasy']",6.2,1845,15000000,61788393
3109,The Quiet Man,129,"1952-07-21","['Romance', 'Comedy', 'Drama']",7.3,440,1750000,3800000
5551,Space Cowboys,130,"2000-08-04","['Action', 'Adventure', 'Thriller']",6.4,1196,65000000,128884132
3595,Ransom,121,"1996-11-08","['Action', 'Thriller']",6.6,1618,80000000,309492681
990,The Hustler,134,"1961-09-25","['Drama', 'Romance']",7.7,829,2000000,7600000
70435,Haywire,93,"2011-11-01","['Action', 'Drama', 'Thriller']",5.7,1201,23000000,33372606
8764,Top Secret!,90,"1984-06-08",['Comedy'],7.1,997,9000000,20458340
502416,Ma,99,"2019-05-29","['Horror', 'Thriller']",5.8,1976,5000000,51749995
48231,A Dangerous Method,99,"2011-09-30","['Drama', 'Thriller']",6.3,1864,15000000,27462041
500475,SuperFly,107,"2018-06-13","['Action', 'Crime']",6.8,320,16000000,20545116
2292,Clerks,92,"1994-09-13",['Comedy'],7.4,2205,27575,3151130
231,Syriana,128,"2005-11-23","['Drama', 'Thriller']",6.4,1199,50000000,93974620
8457,Drillbit Taylor,102,"2008-02-04",['Comedy'],5.8,905,40000000,32853640
11977,Caddyshack,98,"1980-07-25",['Comedy'],6.6,994,6000000,39846344
157845,The Rover,103,"2014-06-04","['Crime', 'Drama']",6.3,844,12250000,2510007
2179,Tenacious D in The Pick of Destiny,93,"2006-11-22","['Comedy', 'Music']",6.7,1387,22000000,13405595
380111,Flight Crew,138,"2016-04-21",['Action'],7.0,232,10000000,27305571
532710,Firestarter,94,"2022-05-12","['Science Fiction', 'Thriller', 'Horror']",5.8,520,12000000,15039250
9662,The Triplets of Belleville,80,"2003-06-11","['Animation', 'Comedy', 'Drama']",7.4,819,9500000,14776760
4923,Zardoz,105,"1974-02-06","['Fantasy', 'Action', 'Thriller', 'Science Fiction']",6.0,369,1570000,1800000
99,All About My Mother,101,"1999-04-16","['Comedy', 'Drama']",7.7,1647,8272296,67872296
2294,Jay and Silent Bob Strike Back,104,"2001-08-24",['Comedy'],6.4,1354,22000000,33788161
20455,Digimon: The Movie,89,"2000-03-04","['Fantasy', 'Animation', 'Science Fiction', 'Family']",6.6,248,5500000,16600000
2321,Married to the Mob,104,"1988-08-19","['Comedy', 'Crime', 'Romance']",5.9,217,10000000,21486757
19265,Whatever Works,92,"2009-06-19","['Comedy', 'Romance']",7.1,1586,15000000,36020534
615952,Armageddon Time,114,"2022-10-28",['Drama'],6.7,277,15000000,6100000
122081,Spring Breakers,94,"2013-01-24","['Drama', 'Crime']",5.2,3562,5000000,31724284
154,Star Trek II: The Wrath of Khan,113,"1982-06-04","['Action', 'Adventure', 'Science Fiction', 'Thriller']",7.5,1683,12000000,96800000
13825,The Lazarus Project,99,"2008-10-24","['Drama', 'Thriller']",6.1,318,9750000,558000
1997,Two Brothers,109,"2004-04-07","['Adventure', 'Drama', 'Family']",7.1,758,74500000,62172050
41402,Let Me In,116,"2010-10-01","['Drama', 'Horror', 'Mystery']",6.8,1822,20000000,24145613
2018,The Wedding Planner,103,"2001-01-26","['Comedy', 'Romance']",5.9,1510,35000000,94728529
16866,Planet 51,91,"2009-11-19","['Animation', 'Family', 'Comedy', 'Science Fiction', 'Adventure']",5.8,1836,70000000,104945765
3537,Fame,134,"1980-05-16","['Drama', 'Music']",6.5,391,8500000,42000000
424277,Annette,140,"2021-07-06","['Drama', 'Romance']",6.8,584,15500000,3642692
15655,The Tigger Movie,77,"2000-02-11","['Family', 'Animation', 'Comedy']",6.5,497,30000000,45554533
18183,Like Water for Chocolate,105,"1992-04-16","['Drama', 'Romance']",7.3,405,2000000,21744201
11419,Vegas Vacation,93,"1997-02-13",['Comedy'],6.1,541,25000000,36400360
246,Zatoichi,111,"2003-09-06","['Adventure', 'Drama', 'Action']",7.2,749,2500000,34196922
713,The Piano,121,"1993-05-19","['Drama', 'Romance']",7.4,1301,7000000,40185556
11975,The Rainmaker,135,"1997-11-18","['Drama', 'Crime', 'Thriller']",7.0,1101,40000000,45916769
61202,Zindagi Na Milegi Dobara,166,"2011-07-15","['Drama', 'Comedy', 'Romance']",7.5,292,7700000,160000000
7183,Perfect Stranger,109,"2007-04-11","['Thriller', 'Crime', 'Mystery']",5.8,820,60795000,73090611
53457,Sarah's Key,111,"2010-09-16","['Drama', 'War']",7.3,638,10000000,17511906
82992,Fast & Furious 6,131,"2013-05-21","['Action', 'Thriller', 'Crime']",6.8,9847,160000000,788680968
22947,Up in the Air,110,"2009-09-05","['Drama', 'Romance']",6.8,3245,25000000,166842739
17532,S. Darko,103,"2009-04-28","['Thriller', 'Crime', 'Science Fiction', 'Mystery']",4.4,421,4000000,4100000
228194,The Hundred-Foot Journey,122,"2014-08-06","['Drama', 'Comedy']",7.3,1294,22000000,88880821
9708,The Wicker Man,102,"2006-08-31","['Horror', 'Comedy', 'Mystery', 'Thriller']",4.3,1162,40000000,38805380
29912,The Robe,135,"1953-09-16","['Drama', 'History']",6.9,197,4100000,36000000
9333,Last Man Standing,101,"1996-09-20","['Action', 'Crime', 'Drama', 'Thriller', 'Mystery']",6.3,749,67000000,47267001
27759,"55 Days at Peking",154,"1963-05-06","['Action', 'Adventure', 'Drama', 'History', 'War']",7.1,137,17000000,10000000
11577,Pat Garrett & Billy the Kid,116,"1973-05-23",['Western'],7.2,345,4638783,11000000
2897,Around the World in Eighty Days,182,"1956-10-17","['Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance']",6.7,427,6000000,42000000
64586,Sleeping Beauty,102,"2011-06-10","['Drama', 'Romance']",5.4,545,10000000,408680
9574,Flubber,93,"1997-11-26","['Comedy', 'Family', 'Science Fiction']",5.6,2128,80000000,177977226
13702,A Dirty Shame,89,"2004-09-12",['Comedy'],5.4,246,15000000,1914166
581032,News of the World,118,"2020-12-25","['Drama', 'Western', 'Adventure', 'Action']",7.0,1540,38000000,12668325
62046,Flypaper,87,"2011-08-19","['Mystery', 'Comedy', 'Crime']",6.4,674,5000000,3142154
912,The Thomas Crown Affair,102,"1968-06-26","['Crime', 'Drama', 'Romance', 'Thriller']",6.9,401,4300000,14000000
316152,Free State of Jones,140,"2016-06-24","['Action', 'Drama', 'History', 'War']",6.7,1336,50000000,25035950
11775,Intolerable Cruelty,100,"2003-09-02","['Comedy', 'Romance']",5.9,1315,60000000,119940815
228066,Victor Frankenstein,109,"2015-11-10","['Drama', 'Science Fiction', 'Thriller']",5.9,1939,40000000,34227298
11353,Bowfinger,97,"1999-08-12",['Comedy'],6.2,737,55000000,98625775
18032,The Secret of Moonacre,103,"2008-09-06","['Adventure', 'Fantasy', 'Drama', 'Science Fiction', 'Romance', 'Family']",6.5,404,32000000,7162618
11439,The Ghost Writer,128,"2010-02-12","['Thriller', 'Mystery']",6.8,1976,45000000,60331447
94901,About Cherry,102,"2012-02-14",['Drama'],4.5,257,2500000,8315
226,Boys Don't Cry,118,"1999-09-02","['Crime', 'Drama']",7.4,1164,2000000,11540607
1433,The Devil's Backbone,108,"2001-04-20","['Fantasy', 'Drama', 'Horror', 'Thriller']",7.3,1060,4500000,6582065
285783,The Walk,123,"2015-09-30","['Adventure', 'Drama', 'Thriller', 'History']",7.0,2929,35000000,61181942
476,Drugstore Cowboy,98,"1989-10-20","['Drama', 'Crime']",7.1,450,2500000,4729352
17379,Last Holiday,112,"2006-01-13","['Adventure', 'Comedy', 'Drama']",7.1,614,45000000,38399961
